STU_ID,X1SEX,X1SCIEFF,X1MTHEFF,X1SES,P2REPEATGK,P2REPEATG1,P2REPEATG2,P2REPEATG3,P2REPEATG4,P2REPEATG5,P2REPEATG6,P2REPEATG7,P2REPEATG8,P2REPEATG9,P2REPEATG10,X1TXMTH,X2MEFFORT,X2SEFFORT,X3HSCOMPSTAT
34863,1,-7,0.1,0.1734,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2852,-8,-8,1
34864,1,-7,0.1,-1.429,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.0234,0.15,-1.17,3
34865,2,-7,-7,-0.39,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4712,0.83,0.15,1
34866,1,-9,0.95,-1.216,0,0,0,0,0,0,0,0,0,0,0,-1.6178,0.48,0.43,1
34867,1,1.22,-0.58,0.2958,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5521,-7,-7,3
34868,2,0.25,0.1,-0.4126,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1184,0.55,-7,1
34869,2,1.1,1.62,-0.2289,0,0,0,0,0,0,0,0,0,0,0,0.8251,1.18,1.1,1
34870,1,0.69,-9,0.9223,0,0,0,0,0,0,0,0,0,0,0,-0.1915,0.5,0.45,1
34871,2,0.25,0.1,-0.0905,0,0,0,0,0,0,0,0,0,-4,-4,0.8008,-0.47,-0.83,1
34872,2,-0.89,-0.97,-0.3913,0,0,0,0,0,0,0,0,0,0,0,-1.0435,-0.46,1.1,1
34873,2,-7,-7,0.3031,0,0,0,0,0,0,0,0,0,0,0,-0.6411,-9,-9,1
34874,2,1,0.94,-0.2601,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1554,-1.77,-0.83,1
34875,1,-0.9,0.1,-0.8505,0,0,0,0,0,0,0,0,0,0,0,-0.5871,-9,-7,3
34876,1,-0.63,-2.92,-0.7281,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4378,0.85,-7,1
34877,2,-0.05,0.1,0.0834,0,0,0,0,0,0,0,0,0,0,0,0.1736,-8,-8,5
34878,2,-0.9,-1.02,-0.1191,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0815,1.18,0.79,1
34879,2,-0.91,0.1,0.5176,0,0,0,0,0,0,0,0,0,0,0,0.8984,0.19,-1.12,1
34880,1,-7,-0.56,0.2616,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8952,-7,-7,1
34881,2,-1.33,-1.41,-0.3631,0,0,0,0,0,0,0,0,0,0,0,-0.3545,0.19,-0.8,1
34882,2,-1.63,-2.51,0.5329,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9642,1.18,1.1,1
34884,2,-7,0.51,0.3192,0,0,0,0,0,0,0,0,0,0,0,2.0781,-0.49,-7,1
34885,2,0.25,0.95,-1.2837,0,0,0,0,0,0,0,0,0,0,0,0.6598,0.21,-1.48,1
34886,1,-0.05,-0.3,1.9172,0,0,0,0,0,0,0,0,0,0,0,0.7727,1.18,0.8,1
34887,1,-1.33,-0.58,-0.0133,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0375,-0.45,-0.17,1
34888,1,0.25,0.1,-0.1295,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7118,1.18,0.1,1
34889,1,0.25,0.38,1.2607,0,0,0,0,0,0,0,0,0,0,0,1.4718,0.85,1.1,1
34890,1,-8,-8,-8,0,0,1,0,0,0,0,0,0,0,0,-8,0.52,0.47,1
34891,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,-1.16,1
34892,1,-0.46,1.62,-0.246,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0311,-0.1,0.18,1
34893,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.52,0.76,1
34895,1,-9,-9,-1.1435,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.7307,-7,1.1,1
34897,1,-7,0.1,-0.1357,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3576,-7,-0.21,1
34898,2,-0.03,1.62,1.189,0,0,0,0,0,0,0,0,0,0,0,1.333,0.54,-9,1
34899,2,1.83,0.55,1.4788,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2.7145,-8,-8,1
34900,2,-0.89,-0.58,1.3854,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2703,0.52,0.47,1
34901,2,-7,-7,-0.6411,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.6513,0.54,0.48,1
34902,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.19,-7,1
34903,2,-0.48,-0.17,0.7903,0,0,0,0,0,0,0,0,0,0,0,0.466,0.54,-7,1
34904,2,1.09,1.34,0.6479,0,0,0,0,0,0,0,0,0,0,0,0.9392,1.18,1.1,1
34905,1,-0.05,-0.61,1.4332,0,0,0,0,0,0,0,0,0,0,0,0.4969,0.54,0.13,1
34906,2,-1.33,-2.92,-1.1419,0,0,0,0,0,0,0,0,0,0,0,-1.9832,-1.46,-2.46,1
34907,2,-0.14,0.8,1.3384,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0924,-7,1.1,1
34908,2,0.25,0.1,-0.3931,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.5448,-7,0.79,1
34909,1,0.25,0.1,2.0218,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6002,-0.47,0.15,1
34910,2,0.25,-7,-0.3096,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.181,-2.47,-0.19,1
34911,2,1.22,-0.17,1.1888,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0479,-1.41,-1.77,1
34912,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-9,-7,1
34913,2,-0.05,-0.56,-0.071,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.2455,1.18,1.1,1
34914,2,0.25,0.38,-0.1972,0,0,0,0,0,0,0,0,0,0,0,0.0569,-7,-7,1
34915,1,0.25,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.9097,-0.22,-0.89,1
34916,2,0.25,-7,0.9951,0,0,0,0,0,0,0,0,0,0,0,0.3786,-7,1.1,1
34917,1,-0.05,0.9,-0.7351,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.0352,-0.84,-0.17,1
34918,2,-0.48,0.1,1.4372,0,0,0,0,0,0,0,0,0,0,0,1.3332,0.19,-0.78,1
34919,2,1.83,0.1,0.7605,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.9048,0.52,-0.17,1
34920,2,1.12,-0.17,1.2548,0,0,0,0,0,0,0,0,0,0,0,-0.0184,0.23,-0.49,1
34921,1,-0.05,0.1,0.601,0,0,0,0,0,0,0,0,0,0,0,1.331,-0.16,-0.22,1
34922,2,-1.63,-2.92,-0.4248,0,0,0,0,0,0,0,0,0,1,0,-1.5644,-2.8,-2.78,5
34923,1,0.25,1.07,-0.2616,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.2632,-8,-8,1
34924,2,-0.9,0.1,0.5668,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0354,-0.16,-0.8,1
34925,1,-0.16,-0.58,0.3117,0,0,0,0,0,0,0,0,0,0,0,1.3949,-2.82,0.43,1
34926,1,-9,0.9,0.9207,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1952,-8,-8,1
34927,1,0.68,1.62,-0.0197,0,0,0,0,0,0,0,0,0,0,0,0.5942,0.85,1.1,1
34928,2,-8,-8,-8,1,1,1,1,1,1,1,1,1,1,0,-8,-0.46,-7,5
34929,1,0.25,-0.34,0.7961,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0466,0.85,0.47,1
34930,1,-0.17,0.1,1.2917,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1419,-0.45,-0.83,1
34931,2,-7,0.1,-0.447,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3544,-7,-2.43,1
34932,2,0.38,1.21,-0.1984,0,0,0,0,0,0,0,0,0,0,0,0.8497,0.54,-0.8,1
34933,1,0.25,0.1,0.2582,0,0,0,0,0,0,0,0,0,0,0,0.9976,0.54,0.44,1
34934,1,-7,-0.44,0.1226,0,0,0,0,0,0,0,0,0,0,0,0.3818,-0.12,1.1,1
34935,2,-0.36,1.34,-0.5621,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0114,-8,-8,1
34936,2,-0.46,-0.3,-0.8853,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1698,-0.12,0.15,1
34937,2,-0.03,-0.58,1.0759,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0367,1.18,0.48,1
34938,2,-0.48,-0.97,-0.0164,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7326,-0.47,-1.52,1
34939,2,1.53,0.1,1.4704,0,0,0,0,0,0,0,0,0,0,0,1.7184,1.18,1.1,1
34940,1,1.83,1.62,0.7969,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.544,-0.14,-7,1
34941,2,0.25,0.55,-0.3162,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0589,-0.49,1.1,1
34942,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,-7,3
34943,1,-7,1.34,0.5013,0,0,0,0,0,0,0,0,0,0,0,1.1539,-0.45,0.48,1
34944,2,0.25,0.1,-0.2486,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3476,-1.47,1.1,1
34945,2,0.25,-0.69,-0.9226,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9624,-8,-8,5
34946,2,-7,-1.14,-0.1009,0,0,0,0,0,0,0,0,0,0,0,0.0616,-7,-7,5
34947,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-0.82,-0.53,1
34948,2,0.25,-0.29,-0.1617,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.3597,-8,-8,1
34949,2,0.25,0.1,0.6216,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.2562,0.87,0.48,1
34950,2,-0.17,-0.56,0.1878,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3403,-8,-8,1
34951,1,-0.9,-1.29,-1.5209,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2241,0.2,0.48,1
34952,1,-7,0.1,-0.4388,0,1,0,0,0,0,0,0,0,0,0,-1.9138,1.18,1.1,2
34953,2,-0.46,-0.34,-0.3554,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2044,-8,-8,3
34954,1,-0.05,0.38,-0.3211,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8426,-0.86,-0.87,1
34955,1,1.1,0.95,0.9681,0,0,0,0,0,0,0,0,0,0,0,-0.094,1.18,1.1,1
34956,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-9,-7,1
34958,1,0.25,0.1,0.8308,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.6276,1.18,1.1,3
34960,2,0.25,-1.14,0.3182,0,0,0,0,0,0,0,0,0,0,0,0.8618,-2.12,-1.13,1
34961,1,-7,-0.58,0.827,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0293,-7,0.44,1
34962,2,-0.17,0.51,0.7604,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8942,0.19,0.47,1
34964,2,-9,-9,-1.6616,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0039,1.18,-9,1
34965,2,0.36,-1.68,-0.5476,0,0,0,0,0,0,0,0,0,0,0,-0.0232,0.52,-7,1
34966,2,-2.17,-0.17,0.3773,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.5254,-8,-8,5
34967,2,-0.05,-0.3,-0.8333,0,0,0,0,0,0,0,0,0,0,0,-0.407,1.18,1.1,1
34968,1,-0.17,1.62,1.2485,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.994,-0.13,0.79,1
34969,1,0.25,0.1,0.3279,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0354,0.87,0.46,1
34970,1,-7,-0.17,-0.39,0,0,0,0,0,0,0,0,0,0,0,-0.1515,-0.14,0.76,1
34971,1,-1.33,0.1,0.1244,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.7655,-0.18,-0.84,2
34972,2,-0.05,-1.7,-0.2751,0,0,0,0,0,0,0,0,0,0,0,0.1546,-7,-7,1
34973,2,0.25,-7,-1.3682,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.8403,1.18,1.1,4
34975,1,0.25,-0.17,-0.5787,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8839,0.19,-7,1
34976,2,-0.48,-0.97,-0.4989,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.399,-0.12,0.8,1
34977,2,-7,0.1,-0.1942,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0.3168,0.54,1.1,1
34978,1,1.42,0.1,1.8918,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1692,0.5,0.48,1
34980,2,-1.33,0.1,-0.0854,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3836,0.54,-7,1
34981,2,-0.17,-1.41,-1.3682,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9775,-8,-8,5
34982,1,1.42,1.62,0.7345,0,0,0,0,0,0,0,0,0,0,0,0.7512,0.85,0.47,1
34983,1,0.67,-0.61,-0.6333,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3203,0.52,1.1,1
34985,1,-0.46,-0.17,-0.1629,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4274,0.21,-7,4
34986,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-2.8,-2.53,5
34987,2,0.25,-0.17,-1.0635,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7459,-8,-8,5
34988,1,-0.16,1.62,0.9868,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.4418,-8,-8,1
34989,2,1.41,1.21,0.255,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9841,-0.13,1.1,1
34990,1,-7,-7,0.6846,1,0,0,0,0,0,0,0,0,0,0,0.2948,0.23,-7,1
34991,1,-9,-0.29,-1.2676,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.442,0.87,-0.21,1
34992,1,1.09,0.9,1.1463,0,0,0,0,0,0,0,0,0,0,0,-1.8857,-0.22,-1.44,1
34993,1,-2.07,-0.17,-0.4052,0,0,0,0,0,0,0,0,0,0,0,-0.0956,-8,-8,5
34994,2,0.25,0.1,1.1569,0,0,0,0,0,0,0,0,0,0,0,0.7623,0.54,0.14,1
34995,1,-7,0.1,-0.454,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.1343,-8,-8,5
34996,1,-7,0.1,-0.9003,0,0,0,0,0,0,0,0,0,0,0,-1.0548,-7,-7,1
34997,1,-0.9,0.1,0.1295,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.57,1.18,-0.16,1
34998,2,0.25,-1.1,0.232,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1792,-0.12,-7,1
34999,2,1.42,0.1,-0.87,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1573,-7,-7,2
35000,1,-7,0.1,-1.1455,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4028,-8,-8,4
35001,2,0.25,0.1,0.0112,0,0,0,0,0,0,0,0,0,0,0,-0.251,-0.77,-7,4
35002,2,-0.59,-0.3,-0.8981,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.1978,-8,-8,5
35003,2,-0.89,0.1,-0.4865,0,0,0,0,0,0,0,0,0,0,0,0.0407,-0.12,-0.47,1
35004,2,-0.05,0.1,-0.1581,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.1352,-8,-8,5
35005,2,-0.05,-1.41,1.5753,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0687,0.87,0.47,1
35006,1,0.25,-0.61,0.9752,0,0,0,0,0,0,0,0,0,0,0,0.5272,-0.14,-7,1
35007,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.21,0.14,1
35008,1,-0.9,0.1,0.2832,0,0,0,0,0,0,0,0,0,0,0,-1.2354,-0.8,-7,1
35009,2,1.83,-0.29,-0.624,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.2419,-8,-8,1
35010,1,-7,-7,0.811,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4935,0.85,-9,1
35011,2,-0.46,-0.97,0.2656,0,0,0,0,0,0,0,0,0,0,0,0.0007,-7,-7,1
35012,1,0.25,0.1,1.6879,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2.2817,-0.16,-0.52,1
35014,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-9,-2.13,1
35015,2,-0.05,-0.61,-0.1216,0,0,0,0,0,0,0,0,0,0,0,-0.2427,-0.1,0.79,1
35016,2,0.38,-0.58,-0.7329,0,0,0,0,0,0,0,0,0,0,0,-1.227,-0.12,0.76,1
35017,1,-0.48,-7,-0.0643,0,0,0,0,1,0,0,0,0,0,0,0.1058,0.21,0.14,1
35018,2,-0.78,-0.56,-0.2991,0,0,0,0,0,0,0,0,0,0,0,-1.5762,0.52,-7,1
35019,1,-0.46,-0.17,0.4466,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3756,-0.1,-1.49,1
35020,1,-9,-0.73,-0.0945,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6057,-1.46,-0.83,1
35021,2,-0.05,-0.3,0.4729,0,0,0,0,0,0,0,0,0,0,0,0.3503,-7,0.8,1
35023,2,-0.05,-7,0.196,0,0,0,0,0,0,0,0,0,0,0,0.2016,-8,-8,1
35024,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.54,-2.11,1
35026,2,-0.46,-0.58,1.4243,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3733,-0.14,-7,1
35027,2,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-9,-9,1
35028,2,-7,-7,0.3641,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0936,-7,-0.21,1
35029,1,1.1,-7,-0.3332,0,0,0,0,0,0,0,0,0,0,0,0.3503,-7,-7,1
35030,2,-7,-1,-0.7511,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3432,-0.07,-7,1
35031,2,-7,-7,-0.3407,0,0,0,0,0,0,0,0,0,0,0,-0.6082,-0.4,0.76,1
35032,1,0.69,1.34,0.2124,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8336,-8,-8,3
35033,2,-2.91,-0.56,0.5318,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1203,0.85,-7,1
35034,2,-0.89,-1,-0.1472,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7769,0.87,1.1,1
35035,1,-7,-7,-0.1686,0,0,0,0,0,0,0,0,0,0,0,0.2748,0.21,-1.13,1
35036,1,-7,-7,0.5987,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3093,-0.22,-0.23,5
35037,1,0.25,0.1,-0.5975,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1824,0.85,0.76,1
35038,2,-0.18,-9,-0.3375,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8896,-7,-7,2
35039,1,-0.17,-0.58,0.2778,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.1081,-8,-8,5
35040,1,-0.48,-0.56,-0.1494,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.2493,1.18,0.44,1
35041,2,-0.36,-0.98,0.2614,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.435,0.54,0.12,1
35042,1,-7,-7,-0.4542,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6224,-7,-7,5
35043,2,1.83,-0.17,0.6049,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5929,-0.14,-7,1
35044,1,0.25,0.1,1.8163,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.6886,0.15,-0.52,1
35045,1,-1.33,0.9,-0.762,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.8265,-7,-7,2
35046,2,0.25,-7,0.0027,0,0,0,0,0,0,0,0,0,0,1,-0.1662,0.17,-7,1
35047,2,-0.17,-0.56,0.1452,0,0,0,0,0,0,0,0,0,0,0,1.3542,0.87,-9,1
35048,1,-1.33,0.1,1.0785,0,0,0,0,0,0,0,0,0,0,0,0.2551,-7,-9,4
35049,1,-0.59,-0.75,0.5719,0,0,0,0,0,0,0,0,0,0,0,-0.5027,-7,-7,2
35050,1,-1.61,0.49,0.5534,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7389,-0.22,-7,1
35052,1,1.83,1.62,0.7183,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8106,1.18,0.15,1
35053,2,-0.05,0.1,2.3923,0,0,0,0,0,0,0,0,0,0,0,1.3151,0.19,-1.42,1
35054,2,-0.9,1.34,0.214,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0503,1.18,0.8,1
35055,1,-0.49,-1.02,-0.3474,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0111,-0.1,-7,2
35056,2,-1.33,0.1,-0.6333,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.5556,-1.79,0.46,1
35057,2,1.83,1.62,-0.0066,0,0,0,0,0,0,0,0,0,0,0,2.2154,0.52,-1.8,1
35058,2,-0.05,-0.17,0.7037,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.188,-0.47,-9,1
35059,1,-0.48,-1,0.8073,0,0,0,0,0,0,0,0,0,0,0,-0.2051,-0.14,1.1,1
35060,2,-7,0.1,-0.4843,0,0,0,0,0,0,0,0,0,0,0,-0.1075,-7,-7,1
35061,1,0.97,0.1,-0.2251,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2486,0.54,0.13,1
35062,1,-7,-7,-1.3682,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.1258,-8,-8,5
35063,2,-0.05,-2.51,-0.1941,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1598,-0.82,-1.12,1
35064,2,-0.18,-0.34,0.0698,0,0,0,0,0,0,0,0,0,-4,-4,-0.9806,1.18,1.1,1
35065,2,1.83,1.21,0.602,0,0,0,0,0,0,0,0,0,0,0,1.8889,1.18,1.1,1
35066,1,0.25,0.1,0.0708,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.1566,-7,0.79,1
35067,2,-7,0.1,0.3344,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.5535,0.13,-7,1
35068,2,-1.2,-0.83,0.4042,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.0082,-8,-8,1
35069,2,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-0.42,0.8,1
35071,1,-7,0.1,0.8975,0,0,0,0,0,0,0,0,0,0,0,1.0815,-0.45,0.17,1
35072,2,-0.48,-0.17,-0.0204,0,0,0,0,0,0,0,0,0,0,0,0.8267,0.52,-0.22,1
35073,2,0.97,0.1,-0.6067,0,0,0,0,0,0,0,0,0,0,0,-0.0965,-7,0.76,1
35075,2,-1.63,-7,-0.0932,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.4444,0.52,-0.87,1
35076,1,-1.2,-1,-0.0823,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2755,-1.08,-1.78,1
35077,1,0.25,1.34,1.5092,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.4527,-7,0.79,1
35078,1,-0.16,-0.56,0.3529,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.4873,-8,-8,4
35079,1,0.25,1.62,-0.1519,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.6753,-8,-8,5
35080,2,-9,0.1,-0.8282,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.4406,0.85,-1.48,2
35081,1,-0.18,0.1,-0.7686,0,0,0,0,0,0,0,0,0,0,0,-0.5095,-9,-9,1
35082,2,-0.36,1.62,-0.0837,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1048,-8,-8,5
35084,2,0.25,0.95,0.2367,0,0,0,0,0,0,0,0,0,0,0,0.8561,0.21,0.44,1
35085,1,0.25,-0.3,-0.0932,0,0,0,0,0,0,0,0,0,0,0,1.1765,0.19,0.48,1
35086,2,-7,-7,-0.2316,0,0,0,0,0,0,0,0,0,0,0,1.0665,-0.14,-0.19,1
35087,2,-7,-1.41,-0.1159,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0013,-7,-7,2
35088,2,0.25,-0.61,0.2577,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0701,-8,-8,5
35089,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.11,-1.75,1
35090,1,1.41,0.38,-0.3465,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0396,0.5,1.1,1
35091,1,-0.59,-1.41,1.2853,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0726,0.54,0.76,1
35092,2,0.25,-1.27,0.3879,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2626,0.13,-7,4
35093,2,-1.33,-0.73,0.3855,0,0,0,0,0,0,0,0,0,0,0,0.2424,-8,-8,5
35095,1,-7,-0.56,0.4713,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.7322,0.55,-0.48,1
35096,1,0.25,0.1,0.4471,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4935,-8,-8,5
35097,2,-0.05,1.62,0.0885,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2166,1.18,1.1,1
35098,1,1.83,1.62,1.1568,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8084,-1.13,-1.46,1
35099,1,-0.89,-7,-1.0862,0,0,0,0,0,0,0,0,0,0,0,-1.5197,-0.12,-0.17,1
35100,2,0.25,-9,-0.2776,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.5628,-0.14,-0.19,1
