STU_ID,BYSTLANG,BYENGLSE,BYHOMLNG,BYSTLNG2,BYSES1,BYSES2,BYP50A,BYP50B,BYP50C,BYP50D,BYP50E,BYP50F,BYP50G,BYP50H,F2HSSTAT
325113,1,-9,1,4,-0.13,-0.14,-7,-7,-7,-7,-7,-7,-7,-7,1
325114,0,-2.197,6,2,-0.79,-0.7,1,0,0,0,0,0,0,0,2
325115,1,-9,1,4,-0.36,-0.27,-4,-4,-4,-4,-4,-4,-4,-4,3
325116,1,-0.664,1,4,-0.91,-0.84,-3,-3,-3,-3,-3,-3,-3,-3,1
325117,1,-0.933,1,4,0.28,0.22,1,0,0,0,0,0,0,1,1
325118,1,-9,1,4,-0.96,-0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
325119,1,-9,1,4,-1.12,-1.12,-3,-3,-3,-3,-3,-3,-3,-3,1
325120,1,-0.126,1,4,0.65,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
325121,1,-0.933,1,4,-0.8,-0.74,-3,-3,-3,-3,-3,-3,-3,-3,1
325123,1,0.893,1,4,-0.67,-0.54,-4,-4,-4,-4,-4,-4,-4,-4,1
325124,1,1.596,1,4,-0.43,-0.49,-4,-4,-4,-4,-4,-4,-4,-4,3
325125,1,1.596,1,4,0.55,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
325126,1,0.877,1,4,0.05,-0.04,-4,-4,-4,-4,-4,-4,-4,-4,1
325127,0,1.596,6,2,-0.24,-0.07,0,1,0,0,0,0,0,0,1
325129,1,0.601,1,4,-0.52,-0.43,-3,-3,-3,-3,-3,-3,-3,-3,1
325130,1,-9,1,4,-0.83,-0.96,-3,-3,-3,-3,-3,-3,-3,-3,1
325131,1,-9,1,4,-0.44,-0.61,-4,-4,-4,-4,-4,-4,-4,-4,10
325132,1,-9,1,4,-0.79,-1.04,-3,-3,-3,-3,-3,-3,-3,-3,10
325134,1,-9,1,4,-0.61,-0.56,-3,-3,-3,-3,-3,-3,-3,-3,1
325135,1,-9,1,4,-0.11,0.01,0,0,0,0,0,1,0,0,1
325202,0,-2.197,2,1,-0.93,-0.89,-4,-4,-4,-4,-4,-4,-4,-4,10
325203,1,-9,-9,4,-0.15,-0.06,-4,-4,-4,-4,-4,-4,-4,-4,1
325205,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,8
325206,1,-9,1,4,-0.33,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,8
325208,0,0.101,3,1,-0.49,-0.31,1,1,0,1,0,0,1,0,10
325209,0,0.781,2,2,-1.25,-1.06,-3,-3,-3,-3,-3,-3,-3,-3,1
325212,0,-9,-9,3,-1,-0.96,-7,-7,-7,-7,-7,-7,-7,-7,1
325213,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
325214,0,1.596,2,2,-1.42,-1.39,-4,-4,-4,-4,-4,-4,-4,-4,2
325215,1,-0.933,1,4,-0.05,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,2
325216,1,-9,-9,4,-1.54,-1.48,-3,-3,-3,-3,-3,-3,-3,-3,1
325218,1,-9,-9,4,-1.17,-1.09,-4,-4,-4,-4,-4,-4,-4,-4,1
325219,1,-9,1,4,0.22,-0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
325221,0,-9,-9,3,-0.99,-0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
325224,1,-9,1,4,-1.31,-1.21,-4,-4,-4,-4,-4,-4,-4,-4,1
325225,1,1.407,1,4,0.49,0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
325227,1,-9,1,4,-1.14,-1.03,-3,-3,-3,-3,-3,-3,-3,-3,1
325228,1,0.823,1,4,-1.35,-1.26,-3,-3,-3,-3,-3,-3,-3,-3,2
325230,0,-9,2,2,-0.86,-0.86,-3,-3,-3,-3,-3,-3,-3,-3,1
325231,1,-0.933,1,4,-0.61,-0.84,-3,-3,-3,-3,-3,-3,-3,-3,1
325232,1,-0.933,1,4,-0.61,-0.57,-3,-3,-3,-3,-3,-3,-3,-3,2
325233,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3
326101,0,-9,-9,3,-0.13,0.02,0,0,0,0,0,0,0,1,1
326102,1,-9,1,4,-0.16,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
326103,1,-9,1,4,0.21,0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
326104,1,0.585,1,4,0.84,0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
326105,1,-9,1,4,1.37,1.41,-3,-3,-3,-3,-3,-3,-3,-3,1
326107,1,-9,-9,4,-0.95,-0.84,-7,-7,-7,-7,-7,-7,-7,-7,3
326108,1,0.216,1,4,1.38,1.56,-7,-7,-7,-7,-7,-7,-7,-7,3
326109,1,1.407,1,4,0.91,1.1,-3,-3,-3,-3,-3,-3,-3,-3,1
326111,1,0.773,1,4,0.2,0.34,-7,-7,-7,-7,-7,-7,-7,-7,1
326113,1,-9,1,4,0.07,0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
326114,1,-9,1,4,0.2,0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
326116,0,-0.933,5,0,-1.55,-1.55,-7,-7,-7,-7,-7,-7,-7,-7,9
326118,1,-0.372,1,4,-0.09,-0.24,1,1,0,0,1,0,0,0,2
326119,1,-0.933,1,4,0.05,-0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
326120,1,-9,1,4,0.13,0.03,-3,-3,-3,-3,-3,-3,-3,-3,1
326121,0,-9,6,2,0.28,0.47,1,0,0,0,0,0,1,0,10
326122,1,-9,1,4,-1.33,-1.27,1,1,1,1,1,1,1,0,9
326123,0,-9,-9,3,-0.22,-0.08,0,1,0,0,0,0,0,0,8
326125,1,1.596,1,4,-0.31,-0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
326202,1,-2.197,1,4,0.72,0.9,-3,-3,-3,-3,-3,-3,-3,-3,3
326203,1,1.407,1,4,-0.28,-0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
326205,1,-0.933,1,4,-0.25,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
326206,1,-0.418,1,4,0.13,0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
326207,1,0.166,1,4,1.09,1.21,-4,-4,-4,-4,-4,-4,-4,-4,10
326208,1,-0.41,1,4,-0.02,-0.03,-3,-3,-3,-3,-3,-3,-3,-3,1
326210,1,-9,1,4,-0.13,-0.13,-7,-7,-7,-7,-7,-7,-7,-7,1
326211,1,0.362,1,4,0.2,0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
326214,1,-9,1,4,-0.81,-0.7,1,0,0,0,0,0,0,0,1
326215,1,0.039,1,4,0.3,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
326216,1,0.885,1,4,0.22,0.12,1,0,0,0,0,0,0,0,1
326217,1,1.596,1,4,-0.16,-0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
326218,1,1.596,1,4,-0.7,-0.62,-3,-3,-3,-3,-3,-3,-3,-3,1
326220,1,-1.675,1,4,-0.69,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
326221,1,-0.933,1,4,-0.07,-0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
326222,1,0.331,1,4,0.37,0.57,0,0,0,0,0,0,0,1,1
326223,1,0.331,1,4,0.22,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
326225,1,-2.197,1,4,0.03,-0.13,-4,-4,-4,-4,-4,-4,-4,-4,10
326229,1,-0.68,1,4,-0.25,-0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
326230,1,-1.122,1,4,0.25,0,-3,-3,-3,-3,-3,-3,-3,-3,1
326231,1,-9,1,4,-0.76,-0.68,-4,-4,-4,-4,-4,-4,-4,-4,1
326232,1,-0.103,1,4,-0.46,-0.34,-4,-4,-4,-4,-4,-4,-4,-4,1
326233,1,-9,1,4,-0.33,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
326234,1,-9,1,4,0.28,0.4,0,0,0,1,0,0,0,0,6
326262,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,10
327101,1,0.331,1,4,0.2,0.18,-7,-7,-7,-7,-7,-7,-7,-7,1
327102,1,-9,1,4,-0.66,-0.58,-4,-4,-4,-4,-4,-4,-4,-4,9
327103,1,-9,1,4,-0.78,-0.71,-3,-3,-3,-3,-3,-3,-3,-3,1
327104,0,-9,2,2,-1.25,-1.1,-3,-3,-3,-3,-3,-3,-3,-3,1
327105,1,-9,-9,4,-0.66,-1.07,-4,-4,-4,-4,-4,-4,-4,-4,1
327106,1,1.05,1,4,1.26,1.29,-3,-3,-3,-3,-3,-3,-3,-3,1
327107,1,-9,1,4,0.06,0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
327108,1,-9,1,4,-1.09,-1.01,-7,-7,-7,-7,-7,-7,-7,-7,1
327109,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
327110,1,-0.933,1,4,-0.02,-0.02,-3,-3,-3,-3,-3,-3,-3,-3,8
327111,1,-9,1,4,0.05,0.14,-4,-4,-4,-4,-4,-4,-4,-4,9
327112,1,-0.095,1,4,0.15,0.27,-7,-7,-7,-7,-7,-7,-7,-7,3
327113,1,-9,1,4,0.47,0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
327114,0,-0.372,6,2,0.03,0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
327115,1,-9,1,4,0.26,0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
327116,1,-1.225,1,4,0.18,0.3,-3,-3,-3,-3,-3,-3,-3,-3,1
327117,1,-9,1,4,0.59,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
327119,0,-2.197,6,2,0,-0.16,-7,-7,-7,-7,-7,-7,-7,-7,2
327120,1,-0.664,1,4,-0.25,-0.38,1,0,0,0,0,0,0,0,1
327121,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3
327122,0,-9,5,2,0.15,0.14,-3,-3,-3,-3,-3,-3,-3,-3,1
327123,1,0.331,1,4,-0.43,-0.35,-7,-7,-7,-7,-7,-7,-7,-7,1
327124,1,-9,1,4,0.27,0,-3,-3,-3,-3,-3,-3,-3,-3,1
327125,1,-0.483,1,4,-0.59,-0.57,-3,-3,-3,-3,-3,-3,-3,-3,6
327126,1,-0.372,1,4,-1.45,-1.39,-3,-3,-3,-3,-3,-3,-3,-3,1
327127,1,-9,1,4,-0.22,-0.2,-7,-7,-7,-7,-7,-7,-7,-7,1
327128,1,-9,-9,4,-0.49,-0.48,-4,-4,-4,-4,-4,-4,-4,-4,6
327129,1,-9,1,4,-0.51,-0.44,-4,-4,-4,-4,-4,-4,-4,-4,6
327130,1,-9,1,4,0.2,0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
327161,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
327201,1,-0.933,1,4,0.6,0.54,-3,-3,-3,-3,-3,-3,-3,-3,1
327202,1,0.396,1,4,-0.24,-0.4,-4,-4,-4,-4,-4,-4,-4,-4,1
327203,0,-9,2,2,-0.31,-0.24,0,0,0,0,0,1,0,0,1
327205,0,-9,5,2,-0.44,-0.31,1,0,0,0,0,0,0,0,1
327206,0,-9,2,3,-1.26,-1.09,-3,-3,-3,-3,-3,-3,-3,-3,1
327207,1,-9,1,4,-0.2,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
327208,0,-0.933,2,2,1.6,1.5,-4,-4,-4,-4,-4,-4,-4,-4,1
327209,0,-9,-9,3,-0.77,-0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
327210,0,-9,2,3,-0.39,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
327212,0,-9,2,3,-0.58,-0.54,-3,-3,-3,-3,-3,-3,-3,-3,1
327215,0,-9,2,2,-0.69,-0.52,-3,-3,-3,-3,-3,-3,-3,-3,1
327217,0,-9,2,2,-1.25,-1.1,-3,-3,-3,-3,-3,-3,-3,-3,1
327218,1,-9,1,4,-1.5,-1.36,-3,-3,-3,-3,-3,-3,-3,-3,1
327219,1,-9,1,4,-0.62,-0.59,-3,-3,-3,-3,-3,-3,-3,-3,6
327220,1,-9,1,4,-0.24,-0.21,-3,-3,-3,-3,-3,-3,-3,-3,6
327221,1,-9,1,4,-1.21,-1.17,-4,-4,-4,-4,-4,-4,-4,-4,3
327222,1,0.331,1,4,0.67,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
327224,0,-9,2,2,-1.14,-1.03,-3,-3,-3,-3,-3,-3,-3,-3,7
327225,1,0.331,1,4,0.31,0.44,-3,-3,-3,-3,-3,-3,-3,-3,8
327226,1,-9,1,4,-0.19,-0.2,-3,-3,-3,-3,-3,-3,-3,-3,1
328101,1,-9,1,4,-0.31,-0.17,-3,-3,-3,-3,-3,-3,-3,-3,6
328102,0,-0.126,5,2,-1.12,-1.06,-3,-3,-3,-3,-3,-3,-3,-3,1
328103,0,-9,2,1,-1.43,-1.28,-3,-3,-3,-3,-3,-3,-3,-3,1
328105,0,0.696,6,2,-1,-0.94,-3,-3,-3,-3,-3,-3,-3,-3,1
328106,0,-9,5,2,0.09,0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
328107,0,1.596,4,2,-0.13,0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
328108,0,-0.933,2,2,-0.09,-0.18,-3,-3,-3,-3,-3,-3,-3,-3,8
328109,1,0.331,1,4,0.98,1.16,-3,-3,-3,-3,-3,-3,-3,-3,1
328110,1,1.596,1,4,-0.52,-0.46,1,0,0,0,0,0,0,0,1
328111,1,-0.41,1,4,1.54,1.73,-3,-3,-3,-3,-3,-3,-3,-3,1
328112,0,-0.933,5,0,-1.16,-1.1,-3,-3,-3,-3,-3,-3,-3,-3,1
328113,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
328114,0,-0.664,5,2,-0.6,-0.49,-7,-7,-7,-7,-7,-7,-7,-7,2
328115,0,-9,4,2,-1.56,-1.49,-3,-3,-3,-3,-3,-3,-3,-3,1
328116,1,0.585,1,4,0.24,0.39,-4,-4,-4,-4,-4,-4,-4,-4,1
328161,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
328201,0,0.331,2,2,-1,-0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
328202,0,-9,2,2,-0.98,-0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
328203,1,0.331,1,4,-0.6,-0.6,-4,-4,-4,-4,-4,-4,-4,-4,1
328205,0,-9,2,2,0.03,0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
328207,0,-9,2,3,-1.14,-1.15,-3,-3,-3,-3,-3,-3,-3,-3,1
328208,1,-9,1,4,0.05,0.17,-3,-3,-3,-3,-3,-3,-3,-3,10
328209,0,-9,2,2,-1.18,-1.01,-3,-3,-3,-3,-3,-3,-3,-3,1
328210,0,-0.387,4,2,-0.48,-0.48,-4,-4,-4,-4,-4,-4,-4,-4,1
328211,0,-1.122,2,0,-1,-0.91,-3,-3,-3,-3,-3,-3,-3,-3,9
328212,0,-0.933,2,2,-0.69,-0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
328213,0,-1.82,2,0,-1.1,-1.07,-3,-3,-3,-3,-3,-3,-3,-3,1
328214,1,-9,1,4,-0.57,-0.47,-4,-4,-4,-4,-4,-4,-4,-4,10
328215,0,-0.745,5,2,-0.55,-0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
329101,0,-0.933,2,2,1.1,0.94,-3,-3,-3,-3,-3,-3,-3,-3,1
329102,1,-9,1,4,1.07,1.18,-3,-3,-3,-3,-3,-3,-3,-3,1
329103,1,-0.933,1,4,-0.79,-0.73,-4,-4,-4,-4,-4,-4,-4,-4,1
329105,1,-0.933,1,4,1.11,1.13,-3,-3,-3,-3,-3,-3,-3,-3,1
329106,1,1.154,1,4,0.27,0.35,-3,-3,-3,-3,-3,-3,-3,-3,1
329109,0,0.585,4,2,-0.02,-0.43,-3,-3,-3,-3,-3,-3,-3,-3,1
329110,1,0.039,1,4,0.69,0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
329111,-8,-8,-8,4,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,1
329112,-8,-8,-8,2,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,1
329113,0,-1.306,4,2,0.38,0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
329114,1,-0.118,1,4,0.74,0.66,-3,-3,-3,-3,-3,-3,-3,-3,1
329115,0,-2.009,5,2,0.2,0.35,-3,-3,-3,-3,-3,-3,-3,-3,10
329116,0,-9,2,1,0.03,-0.2,-3,-3,-3,-3,-3,-3,-3,-3,3
329118,1,-0.745,1,4,1.29,1.47,-3,-3,-3,-3,-3,-3,-3,-3,1
329119,1,0.673,1,4,-0.89,-1.05,-9,-9,-9,-9,-9,-9,-9,-9,1
329120,0,-9,4,2,-0.45,-0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
329121,1,-0.387,1,4,0.6,0.63,-3,-3,-3,-3,-3,-3,-3,-3,1
329124,1,-9,-9,4,0.69,0.59,0,0,0,0,0,0,1,0,1
329125,1,-0.483,1,4,0.9,0.94,-3,-3,-3,-3,-3,-3,-3,-3,1
329126,1,1.596,1,4,0.11,-0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
329201,1,1.596,1,4,-1.16,-1.32,-3,-3,-3,-3,-3,-3,-3,-3,8
329202,1,-0.933,1,4,-0.5,-0.42,-4,-4,-4,-4,-4,-4,-4,-4,1
329203,1,-0.933,1,4,-0.73,-0.58,-4,-4,-4,-4,-4,-4,-4,-4,1
329204,0,-9,2,3,0,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
329205,0,-9,2,2,-0.26,-0.14,-4,-4,-4,-4,-4,-4,-4,-4,10
329206,0,-0.933,2,2,-0.46,-0.48,-3,-3,-3,-3,-3,-3,-3,-3,10
329208,1,-9,1,4,-1.39,-1.28,-7,-7,-7,-7,-7,-7,-7,-7,1
329209,1,-9,1,4,-1.17,-1.04,-3,-3,-3,-3,-3,-3,-3,-3,1
329210,0,-0.933,2,2,-1.23,-1.17,-3,-3,-3,-3,-3,-3,-3,-3,1
329212,0,0.781,2,2,-0.73,-0.89,-3,-3,-3,-3,-3,-3,-3,-3,8
329213,0,-9,2,2,-0.93,-0.82,-3,-3,-3,-3,-3,-3,-3,-3,1
329214,1,1.407,1,4,-0.3,-0.46,-7,-7,-7,-7,-7,-7,-7,-7,1
329215,1,1.596,1,4,-0.42,-0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
329216,0,-0.68,2,2,-0.1,-0.05,-4,-4,-4,-4,-4,-4,-4,-4,1
329217,1,-0.41,1,4,-0.2,-0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
329218,1,-9,1,4,-1.76,-1.62,-3,-3,-3,-3,-3,-3,-3,-3,9
329219,0,0.623,2,2,-0.83,-0.74,-3,-3,-3,-3,-3,-3,-3,-3,1
329220,0,-0.552,2,2,-0.62,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,1
329221,1,-9,1,4,-0.28,-0.28,-4,-4,-4,-4,-4,-4,-4,-4,2
330102,1,-9,1,4,0.81,0.71,-3,-3,-3,-3,-3,-3,-3,-3,1
330104,1,-1.683,1,4,-0.12,-0.1,-3,-3,-3,-3,-3,-3,-3,-3,1
330105,1,-0.41,1,4,0.21,0.28,-3,-3,-3,-3,-3,-3,-3,-3,1
330106,1,0.078,1,4,0.8,0.99,-3,-3,-3,-3,-3,-3,-3,-3,1
330108,1,-9,1,4,-0.4,-0.49,-4,-4,-4,-4,-4,-4,-4,-4,1
330110,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
330111,1,-0.372,1,4,0.32,0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
330112,1,1.342,1,4,-0.18,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
330113,1,0.601,1,4,0.31,0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
330114,1,-0.372,1,4,-0.46,-0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
330115,1,0.331,1,4,-0.42,-0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
330116,1,0.52,1,4,-0.81,-0.84,-3,-3,-3,-3,-3,-3,-3,-3,1
330117,1,-9,1,4,-0.46,-0.34,1,0,0,0,0,0,0,0,1
330118,1,-0.933,1,4,0.9,0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
330201,1,0.331,1,4,-0.51,-0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
330202,1,-0.483,1,4,0.44,0.56,-3,-3,-3,-3,-3,-3,-3,-3,1
330203,1,-0.475,1,4,-0.13,0.02,-3,-3,-3,-3,-3,-3,-3,-3,1
330204,0,-1.383,6,0,0.27,0.27,-4,-4,-4,-4,-4,-4,-4,-4,1
330205,1,-1.429,1,4,-1.11,-1.03,-4,-4,-4,-4,-4,-4,-4,-4,1
330206,1,0.143,1,4,-0.43,-0.58,-4,-4,-4,-4,-4,-4,-4,-4,1
330207,1,1.407,1,4,-0.25,-0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
330208,1,-0.933,1,4,0.05,0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
330209,1,-1.122,1,4,-0.86,-0.75,-7,-7,-7,-7,-7,-7,-7,-7,6
330210,1,-0.372,1,4,0.43,0.27,-3,-3,-3,-3,-3,-3,-3,-3,1
330211,1,-1.928,1,4,1,0.89,-7,-7,-7,-7,-7,-7,-7,-7,1
330212,1,-0.745,1,4,-0.5,-0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
330213,1,0.143,1,4,0.62,0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
330214,1,1.596,1,4,-0.44,-0.35,-3,-3,-3,-3,-3,-3,-3,-3,1
330215,1,-9,1,4,-1.3,-1.19,-3,-3,-3,-3,-3,-3,-3,-3,1
330216,1,-9,1,4,0.1,0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
330217,1,-0.745,1,4,0.22,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
330218,1,-9,1,4,0.39,0.54,-3,-3,-3,-3,-3,-3,-3,-3,10
330219,1,-9,-9,4,0.18,0.19,-3,-3,-3,-3,-3,-3,-3,-3,10
331101,1,-0.68,1,4,0.73,0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
331102,1,-0.933,1,4,-0.11,-0.12,-3,-3,-3,-3,-3,-3,-3,-3,1
331104,1,-0.933,1,4,-1.03,-0.94,-3,-3,-3,-3,-3,-3,-3,-3,1
331105,1,-0.483,1,4,0.13,0.12,-3,-3,-3,-3,-3,-3,-3,-3,1
331107,0,-0.68,3,2,-0.59,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,1
331108,1,-0.71,1,4,-1.24,-1.13,-3,-3,-3,-3,-3,-3,-3,-3,1
331109,1,-0.745,1,4,-0.36,-0.31,-4,-4,-4,-4,-4,-4,-4,-4,7
331110,1,0.965,1,4,0.02,-0.23,-3,-3,-3,-3,-3,-3,-3,-3,1
331111,1,0.331,1,4,-0.59,-0.77,-3,-3,-3,-3,-3,-3,-3,-3,1
331112,1,-0.745,1,4,-0.16,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
331113,1,1.596,1,4,-0.22,-0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
331114,1,-0.641,1,4,0.1,0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
331115,1,-1.675,1,4,-0.86,-0.77,-3,-3,-3,-3,-3,-3,-3,-3,1
331116,1,-0.111,1,4,0.34,0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
331117,1,-9,1,4,1.08,0.99,-4,-4,-4,-4,-4,-4,-4,-4,1
331118,1,1.596,1,4,-1.1,-1.01,-3,-3,-3,-3,-3,-3,-3,-3,1
331120,1,-9,1,4,-1.02,-0.92,-3,-3,-3,-3,-3,-3,-3,-3,6
331122,1,1.596,1,4,0.18,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
331123,1,-0.372,1,4,-0.06,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
331201,1,-0.018,1,4,-0.65,-0.65,-4,-4,-4,-4,-4,-4,-4,-4,1
331202,0,-9,4,2,1.23,1.12,-3,-3,-3,-3,-3,-3,-3,-3,1
331203,1,-1.636,1,4,-0.57,-0.72,-3,-3,-3,-3,-3,-3,-3,-3,1
331204,1,-0.933,1,4,-0.33,-0.58,-4,-4,-4,-4,-4,-4,-4,-4,6
331205,1,-0.745,1,4,0.55,0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
331206,1,-9,1,4,0.24,0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
331207,1,0.696,1,4,0.35,0.42,-4,-4,-4,-4,-4,-4,-4,-4,1
331209,1,0.331,1,4,1.08,1.19,-3,-3,-3,-3,-3,-3,-3,-3,1
331210,1,-0.933,1,4,0.89,0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
331211,1,-0.933,1,4,0.66,0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
331213,1,-0.933,1,4,0.54,0.38,-7,-7,-7,-7,-7,-7,-7,-7,1
331214,1,-0.664,1,4,0.2,0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
331215,1,1.327,1,4,0.68,0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
331216,1,-1.636,1,4,0.37,0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
331217,1,-2.197,1,4,0.42,0.12,0,0,0,1,0,0,0,0,9
331218,1,-1.383,1,4,-0.06,0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
331219,1,-0.403,1,4,-0.4,-0.56,-3,-3,-3,-3,-3,-3,-3,-3,1
331220,1,-9,1,4,0.72,0.29,1,0,0,0,0,0,0,0,1
331221,1,-0.745,1,4,1.04,1.06,0,0,0,0,0,0,0,1,1
331222,1,0.601,1,4,0.82,0.52,-3,-3,-3,-3,-3,-3,-3,-3,6
331223,1,0.039,1,4,-0.15,-0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
331224,1,-0.437,1,4,-0.07,-0.23,-7,-7,-7,-7,-7,-7,-7,-7,1
331225,1,0.293,1,4,-1.19,-1.08,-3,-3,-3,-3,-3,-3,-3,-3,1
331226,1,-9,1,4,0.92,0.67,-3,-3,-3,-3,-3,-3,-3,-3,1
331227,1,-9,1,4,-0.08,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
331228,1,-2.009,1,4,-0.74,-0.74,-4,-4,-4,-4,-4,-4,-4,-4,1
331229,1,0.331,1,4,-0.65,-0.56,-3,-3,-3,-3,-3,-3,-3,-3,1
331230,1,-9,1,4,-0.11,0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
331231,1,1.596,1,4,-0.09,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,7
331232,1,-0.745,1,4,0.51,0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
332101,1,-0.933,1,4,-0.85,-0.7,-3,-3,-3,-3,-3,-3,-3,-3,1
332102,1,-9,1,4,-0.08,-0.23,-3,-3,-3,-3,-3,-3,-3,-3,1
332103,1,-0.453,1,4,0.41,0.4,-3,-3,-3,-3,-3,-3,-3,-3,10
332104,1,1.596,1,4,0.07,0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
332105,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,10
332106,1,0.958,1,4,0.07,0.06,-3,-3,-3,-3,-3,-3,-3,-3,1
